,name,lon,lat,speed,heading,utx,driverid,track,status,gear,throttle,brk,rpm,accx,accy,kms,altitude,_rally_stageid,_carentryid,_telemetrymergedID,_name
0,,25.1050936,61.7514216,38.0,0.0,1633153598417,,,OK,3,17,0.0,2560,-18.0,7.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
1,,25.105129,61.7514307,37.0,0.0,1633153598217,,,OK,2,17,0.0,3344,-25.0,4.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
2,,25.1051461,61.7514354,37.0,0.0,1633153598117,,,OK,2,17,0.0,3297,-17.0,0.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
3,,25.1052133,61.7514524,35.0,0.0,1633153597718,,,OK,2,18,0.0,3138,-12.0,-7.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
4,,25.1052293,61.7514572,34.0,0.0,1633153597617,,,OK,2,18,0.0,3111,12.0,2.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
5,,25.1052445,61.7514617,34.0,0.0,1633153597518,,,OK,2,19,0.0,3063,0.0,-34.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
6,,25.1052767,61.75147,33.0,0.0,1633153597317,,,OK,2,19,0.0,2985,-10.0,-34.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
7,,25.1052918,61.7514745,33.0,0.0,1633153597217,,,OK,2,19,0.0,2966,3.0,-43.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
8,,25.1053061,61.7514785,32.0,0.0,1633153597118,,,OK,2,19,0.0,2899,-2.0,18.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
9,,25.1053201,61.751483,32.0,0.0,1633153597017,,,OK,2,19,0.0,2877,-20.0,-15.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
10,,25.1053342,61.7514874,31.0,0.0,1633153596917,,,OK,2,20,0.0,2822,3.0,3.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
11,,25.1053485,61.7514915,31.0,0.0,1633153596817,,,OK,2,20,0.0,2792,2.0,-43.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
12,,25.1053907,61.7515037,29.0,0.0,1633153596517,,,OK,2,20,0.0,2620,-12.0,-56.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
13,,25.1054041,61.7515076,29.0,0.0,1633153596417,,,OK,2,20,0.0,2532,7.0,-3.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
14,,25.1054172,61.7515115,29.0,0.0,1633153596318,,,OK,2,20,0.0,2619,-15.0,32.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
15,,25.1054303,61.7515152,28.0,0.0,1633153596217,,,OK,2,23,0.0,2960,0.0,16.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
16,,25.105443,61.751519,28.0,0.0,1633153596117,,,OK,1,23,0.0,3349,-3.0,-25.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
17,,25.1054555,61.7515227,27.0,0.0,1633153596017,,,OK,1,24,0.0,3233,-1.0,-15.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
18,,25.1054676,61.7515264,26.0,0.0,1633153595918,,,OK,1,25,0.0,3148,4.0,-26.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
19,,25.10549,61.7515331,24.0,0.0,1633153595717,,,OK,1,25,0.0,2945,-4.0,-11.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
20,,25.1055009,61.7515364,24.0,0.0,1633153595617,,,OK,1,25,0.0,2850,11.0,-36.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
21,,25.1055213,61.7515423,22.0,0.0,1633153595416,,,OK,1,27,0.0,2665,-3.0,-75.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
22,,25.1055493,61.7515503,19.0,0.0,1633153595117,,,OK,1,28,0.0,2368,8.0,-50.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
23,,25.1055574,61.7515528,18.0,0.0,1633153595016,,,OK,1,27,0.0,2253,-1.0,1.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
24,,25.1055654,61.7515556,17.0,0.0,1633153594916,,,OK,1,27,0.0,2149,-3.0,-17.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
25,,25.1055731,61.7515579,16.0,0.0,1633153594816,,,OK,1,26,0.0,2064,25.0,13.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
26,,25.1055802,61.75156,15.0,0.0,1633153594718,,,OK,1,25,0.0,1965,27.0,-10.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
27,,25.1055871,61.7515621,15.0,0.0,1633153594616,,,OK,1,22,0.0,1845,-7.0,-28.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
28,,25.1056063,61.7515676,13.0,0.0,1633153594317,,,OK,1,20,0.0,1607,9.0,-41.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
29,,25.1056121,61.7515694,12.0,0.0,1633153594216,,,OK,1,20,0.0,1598,-2.0,-32.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
30,,25.1056174,61.7515709,10.0,0.0,1633153594116,,,OK,1,20,0.0,1745,-7.0,11.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
31,,25.1056221,61.7515723,9.0,0.0,1633153594016,,,OK,1,20,0.0,2308,5.0,-15.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
32,,25.1056265,61.7515736,8.0,0.0,1633153593917,,,OK,1,20,0.0,2676,-3.0,16.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
33,,25.1056378,61.7515771,5.0,0.0,1633153593616,,,OK,1,20,0.0,3077,-4.0,-2.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
34,,25.1056409,61.7515781,4.0,0.0,1633153593517,,,OK,1,20,0.0,3176,5.0,-39.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
35,,25.1056436,61.751579,3.0,0.0,1633153593416,,,OK,1,20,0.0,3237,0.0,-10.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
36,,25.1056478,61.7515804,2.0,0.0,1633153593216,,,OK,1,20,0.0,3253,-4.0,0.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
37,,25.1056511,61.7515817,2.0,0.0,1633153593016,,,OK,1,21,0.0,3379,-6.0,-10.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
38,,25.1056524,61.7515821,1.0,0.0,1633153592916,,,OK,1,21,0.0,3503,0.0,-17.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
39,,25.1056535,61.7515824,1.0,0.0,1633153592816,,,OK,1,20,0.0,3705,-15.0,-45.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
40,,25.1056543,61.7515827,1.0,0.0,1633153592717,,,OK,1,21,0.0,3790,1.0,23.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
41,,25.1056549,61.7515829,1.0,0.0,1633153592616,,,OK,1,21,0.0,4033,6.0,-67.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
42,,25.1056555,61.7515832,0.0,0.0,1633153592516,,,OK,1,20,0.0,4262,0.0,-8.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
43,,25.1056558,61.7515835,0.0,0.0,1633153592415,,,OK,1,20,0.0,4491,6.0,-10.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
44,,25.1056562,61.7515838,0.0,0.0,1633153592215,,,OK,1,19,0.0,4616,-2.0,-6.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
45,,25.1056563,61.7515839,0.0,0.0,1633153592115,,,OK,1,19,0.0,4431,-5.0,14.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
46,,25.1056563,61.7515842,0.0,0.0,1633153591815,,,OK,1,17,0.0,3324,-4.0,-14.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
47,,25.105656,61.7515843,0.0,0.0,1633153591615,,,OK,1,12,0.0,2313,-5.0,-8.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
48,,25.1056559,61.7515844,0.0,0.0,1633153591517,,,OK,1,9,0.0,2265,4.0,4.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
49,,25.1056558,61.7515845,0.0,0.0,1633153591415,,,OK,1,3,0.0,2293,-8.0,11.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
50,,25.1056557,61.7515845,0.0,0.0,1633153591315,,,OK,1,0,0.0,2321,-3.0,0.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
51,,25.1056556,61.7515846,0.0,0.0,1633153591215,,,OK,1,0,0.0,2337,-1.0,1.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
52,,25.1056555,61.7515847,0.0,0.0,1633153591116,,,OK,1,0,21.0,2314,8.0,7.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
53,,25.1056555,61.7515848,0.0,0.0,1633153591015,,,OK,1,0,29.0,2350,1.0,0.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
54,,25.1056553,61.7515848,0.0,0.0,1633153590915,,,OK,1,0,33.0,2374,-7.0,4.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
55,,25.1056552,61.7515849,0.0,0.0,1633153590815,,,OK,1,0,36.0,2395,-5.0,-2.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
56,,25.1056551,61.751585,0.0,0.0,1633153590717,,,OK,1,0,38.0,2428,7.0,-20.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
57,,25.105655,61.751585,0.0,0.0,1633153590615,,,OK,1,0,40.0,2469,12.0,51.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
58,,25.1056549,61.7515852,0.0,0.0,1633153590515,,,OK,0,0,42.0,2483,6.0,4.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
59,,25.1056547,61.7515852,0.0,0.0,1633153590415,,,OK,0,0,43.0,2496,-9.0,-2.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
60,,25.1056547,61.7515853,0.0,0.0,1633153590316,,,OK,0,0,42.0,2504,-2.0,0.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
61,,25.1056546,61.7515854,0.0,0.0,1633153590215,,,OK,0,0,39.0,2489,5.0,7.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
62,,25.1056545,61.7515856,0.0,0.0,1633153590015,,,OK,0,0,35.0,2486,-2.0,-12.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
63,,25.1056544,61.7515857,0.0,0.0,1633153589916,,,OK,0,0,36.0,2497,7.0,9.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
64,,25.1056542,61.7515858,0.0,0.0,1633153589815,,,OK,0,0,38.0,2479,-1.0,8.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
65,,25.1056541,61.7515859,0.0,0.0,1633153589715,,,OK,0,0,40.0,2502,-11.0,-11.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
66,,25.105654,61.7515861,0.0,0.0,1633153589516,,,OK,0,0,40.0,2500,6.0,2.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
67,,25.1056538,61.7515861,0.0,0.0,1633153589415,,,OK,0,0,39.0,2492,-10.0,-5.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
68,,25.1056537,61.7515862,0.0,0.0,1633153589315,,,OK,0,0,38.0,2488,1.0,-9.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
69,,25.1056536,61.7515863,0.0,0.0,1633153589215,,,OK,0,0,37.0,2496,8.0,9.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
70,,25.1056533,61.7515865,0.0,0.0,1633153589015,,,OK,0,0,36.0,2497,-4.0,-3.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
71,,25.1056531,61.7515866,0.0,0.0,1633153588915,,,OK,0,0,35.0,2495,11.0,10.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
72,,25.105653,61.7515866,0.0,0.0,1633153588815,,,OK,0,0,34.0,2477,-5.0,6.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
73,,25.1056529,61.7515867,0.0,0.0,1633153588716,,,OK,0,0,34.0,2480,-7.0,-10.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
74,,25.1056526,61.7515869,0.0,0.0,1633153588515,,,OK,0,0,34.0,2481,7.0,10.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
75,,25.1056525,61.751587,0.0,0.0,1633153588415,,,OK,0,0,33.0,2492,-4.0,3.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
76,,25.1056523,61.7515871,0.0,0.0,1633153588316,,,OK,0,0,33.0,2482,-11.0,-11.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
77,,25.1056523,61.7515872,0.0,0.0,1633153588215,,,OK,0,0,32.0,2511,8.0,9.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
78,,25.1056522,61.7515872,0.0,0.0,1633153588114,,,OK,0,0,32.0,2494,-2.0,3.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
79,,25.1056521,61.7515873,0.0,0.0,1633153588014,,,OK,0,0,32.0,2489,-9.0,-1.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
80,,25.1056519,61.7515874,0.0,0.0,1633153587916,,,OK,0,0,32.0,2486,1.0,0.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
81,,25.1056518,61.7515874,0.0,0.0,1633153587814,,,OK,0,0,32.0,2477,10.0,5.0,0.0,106,bcc5537d-d28a-40af-ba86-95dad7fb9cd1,b185c5df-8115-40cf-bd81-566f016f6bf5,/a3f5f3f5-3fb0-42ab-af90-24d91c0493d0/ss07eva_telemetry_js_merged/js,Evans
